mathcomp_module,mathcomp_cluster,mathlib_module,mathlib_category,base_score,propagation_bonus,final_score,anchor_round,confidence_tier,rank
qfpoly,field,Mathlib.FieldTheory.KummerPolynomial,FieldTheory,0.377,0.0,0.377,-1,,3
qfpoly,field,Mathlib.Algebra.Polynomial.Eval.Irreducible,Algebra,0.347,0.0,0.347,-1,,4
qfpoly,field,Mathlib.FieldTheory.PolynomialGaloisGroup,FieldTheory,0.3454,0.0,0.3454,-1,,5
qfpoly,field,Mathlib.Algebra.Polynomial.Div,Algebra,0.3295,0.0,0.3295,-1,,6
qfpoly,field,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3282,0.0,0.3282,-1,,7
qfpoly,field,Mathlib.Algebra.Polynomial.Monic,Algebra,0.3279,0.0,0.3279,-1,,8
qfpoly,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3251,0.0,0.3251,-1,,9
qfpoly,field,Mathlib.Algebra.Quotient,Algebra,0.3217,0.0,0.3217,-1,,10
algnum,field,Mathlib.NumberTheory.Basic,NumberTheory,0.3266,0.0,0.3266,1,MEDIUM,1
algnum,field,Mathlib.NumberTheory.Primorial,NumberTheory,0.3212,0.0,0.3212,-1,,2
algnum,field,Mathlib.NumberTheory.Multiplicity,NumberTheory,0.3151,0.0,0.3151,-1,,3
algnum,field,Mathlib.NumberTheory.Rayleigh,NumberTheory,0.3146,0.0,0.3146,-1,,4
algnum,field,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.3136,0.0,0.3136,-1,,5
algnum,field,Mathlib.NumberTheory.NumberField.House,NumberTheory,0.3136,0.0,0.3136,-1,,6
algnum,field,Mathlib.NumberTheory.Dioph,NumberTheory,0.3119,0.0,0.3119,-1,,7
algnum,field,Mathlib.NumberTheory.Harmonic.Defs,NumberTheory,0.3119,0.0,0.3119,-1,,8
algnum,field,Mathlib.NumberTheory.Cyclotomic.Rat,NumberTheory,0.3114,0.0,0.3114,-1,,9
algnum,field,Mathlib.NumberTheory.Cyclotomic.PrimitiveRoots,NumberTheory,0.3114,0.0,0.3114,-1,,10
algC,field,Mathlib.FieldTheory.IsAlgClosed.AlgebraicClosure,FieldTheory,0.3622,0.0,0.3622,0,HIGH-UNCERTAIN,1
algC,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.3299,0.0,0.3299,-1,,2
algC,field,Mathlib.FieldTheory.IsAlgClosed.Spectrum,FieldTheory,0.3233,0.0,0.3233,-1,,3
algC,field,Mathlib.FieldTheory.IsAlgClosed.Classification,FieldTheory,0.3181,0.0,0.3181,-1,,4
algC,field,Mathlib.Algebra.AlgebraicCard,Algebra,0.301,0.0,0.301,-1,,5
algC,field,Mathlib.FieldTheory.IsRealClosed.Basic,FieldTheory,0.3005,0.0,0.3005,-1,,6
algC,field,Mathlib.NumberTheory.Padics.Complex,NumberTheory,0.2976,0.0,0.2976,-1,,7
algC,field,Mathlib.FieldTheory.Minpoly.IsIntegrallyClosed,FieldTheory,0.283,0.0,0.283,-1,,8
algC,field,Mathlib.Algebra.Homology.TotalComplex,Algebra,0.2691,0.0,0.2691,-1,,9
algC,field,Mathlib.Algebra.Homology.ComplexShape,Algebra,0.268,0.0,0.268,-1,,10
separable,field,Mathlib.FieldTheory.Separable,FieldTheory,0.5157,0.0,0.5157,0,HIGH,1
separable,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4458,0.0,0.4458,-1,,2
separable,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4183,0.0,0.4183,-1,,3
separable,field,Mathlib.FieldTheory.SeparableClosure,FieldTheory,0.4113,0.0,0.4113,-1,,4
separable,field,Mathlib.FieldTheory.SeparableDegree,FieldTheory,0.4074,0.0,0.4074,-1,,5
separable,field,Mathlib.FieldTheory.KummerExtension,FieldTheory,0.3775,0.0,0.3775,-1,,6
separable,field,Mathlib.FieldTheory.PurelyInseparable.Basic,FieldTheory,0.3769,0.0,0.3769,-1,,7
separable,field,Mathlib.FieldTheory.PurelyInseparable.Tower,FieldTheory,0.3676,0.0,0.3676,-1,,8
separable,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3464,0.0,0.3464,-1,,9
separable,field,Mathlib.FieldTheory.PurelyInseparable.Exponent,FieldTheory,0.3446,0.0,0.3446,-1,,10
cyclotomic,field,Mathlib.Algebra.Polynomial.Roots,Algebra,0.395,0.0,0.395,0,HIGH-UNCERTAIN,1
cyclotomic,field,Mathlib.Algebra.Polynomial.Cardinal,Algebra,0.3677,0.0,0.3677,-1,,2
cyclotomic,field,Mathlib.Algebra.Polynomial.Basis,Algebra,0.3672,0.0,0.3672,-1,,3
cyclotomic,field,Mathlib.Algebra.Polynomial.Expand,Algebra,0.3654,0.0,0.3654,-1,,4
cyclotomic,field,Mathlib.NumberTheory.Cyclotomic.Three,NumberTheory,0.365,0.0,0.365,-1,,5
cyclotomic,field,Mathlib.NumberTheory.Cyclotomic.Gal,NumberTheory,0.3619,0.0,0.3619,-1,,6
cyclotomic,field,Mathlib.Algebra.Polynomial.Factors,Algebra,0.3593,0.0,0.3593,-1,,7
cyclotomic,field,Mathlib.Algebra.Polynomial.Div,Algebra,0.3591,0.0,0.3591,-1,,8
cyclotomic,field,Mathlib.NumberTheory.Cyclotomic.PrimitiveRoots,NumberTheory,0.3589,0.0,0.3589,-1,,9
cyclotomic,field,Mathlib.Algebra.Polynomial.Lifts,Algebra,0.3562,0.0,0.3562,-1,,10
falgebra,field,Mathlib.Algebra.Polynomial.Module.FiniteDimensional,Algebra,0.4575,0.0,0.4575,0,HIGH,1
falgebra,field,Mathlib.Algebra.Divisibility.Finite,Algebra,0.4257,0.0,0.4257,-1,,2
falgebra,field,Mathlib.Algebra.Group.Equiv.Finite,Algebra,0.3887,0.0,0.3887,-1,,3
falgebra,field,Mathlib.Algebra.Module.Presentation.Finite,Algebra,0.3887,0.0,0.3887,-1,,4
falgebra,field,Mathlib.Algebra.Group.Submonoid.Finite,Algebra,0.3872,0.0,0.3872,-1,,5
falgebra,field,Mathlib.Algebra.Group.Subgroup.Finite,Algebra,0.3857,0.0,0.3857,-1,,6
falgebra,field,Mathlib.Algebra.Module.FinitePresentation,Algebra,0.3712,0.0,0.3712,-1,,7
falgebra,field,Mathlib.Algebra.Group.Pointwise.Set.Finite,Algebra,0.3642,0.0,0.3642,-1,,8
falgebra,field,Mathlib.Algebra.Group.ConjFinite,Algebra,0.362,0.0,0.362,-1,,9
falgebra,field,Mathlib.Algebra.Notation.FiniteSupport,Algebra,0.3617,0.0,0.3617,-1,,10
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Classification,FieldTheory,0.4144,0.0,0.4144,0,HIGH,1
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Spectrum,FieldTheory,0.3925,0.0,0.3925,-1,,2
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.3902,0.0,0.3902,-1,,3
closed_field,field,Mathlib.FieldTheory.IsRealClosed.Basic,FieldTheory,0.3831,0.0,0.3831,-1,,4
closed_field,field,Mathlib.FieldTheory.IsSepClosed,FieldTheory,0.3781,0.0,0.3781,-1,,5
closed_field,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3503,0.0,0.3503,-1,,6
closed_field,field,Mathlib.FieldTheory.AxGrothendieck,FieldTheory,0.349,0.0,0.349,-1,,7
closed_field,field,Mathlib.FieldTheory.IsAlgClosed.AlgebraicClosure,FieldTheory,0.3426,0.0,0.3426,-1,,8
closed_field,field,Mathlib.FieldTheory.Minpoly.IsIntegrallyClosed,FieldTheory,0.3368,0.0,0.3368,-1,,9
closed_field,field,Mathlib.Algebra.Field.Shrink,Algebra,0.3286,0.0,0.3286,-1,,10
algebraics_fundamentals,field,Mathlib.Algebra.AlgebraicCard,Algebra,0.3238,0.0,0.3238,1,MEDIUM,1
algebraics_fundamentals,field,Mathlib.NumberTheory.ArithmeticFunction.Misc,NumberTheory,0.257,0.0642,0.3212,-1,,2
algebraics_fundamentals,field,Mathlib.NumberTheory.Padics.Complex,NumberTheory,0.3105,0.0,0.3105,-1,,3
algebraics_fundamentals,field,Mathlib.NumberTheory.NumberField.InfinitePlace.Embeddings,NumberTheory,0.3076,0.0,0.3076,-1,,4
algebraics_fundamentals,field,Mathlib.NumberTheory.Modular,NumberTheory,0.3069,0.0,0.3069,-1,,5
algebraics_fundamentals,field,Mathlib.NumberTheory.NumberField.CMField,NumberTheory,0.3058,0.0,0.3058,-1,,6
algebraics_fundamentals,field,Mathlib.FieldTheory.IsAlgClosed.Basic,FieldTheory,0.2436,0.0609,0.3046,-1,,7
algebraics_fundamentals,field,Mathlib.NumberTheory.Basic,NumberTheory,0.2998,0.0,0.2998,-1,,8
algebraics_fundamentals,field,Mathlib.NumberTheory.Rayleigh,NumberTheory,0.2995,0.0,0.2995,-1,,9
algebraics_fundamentals,field,Mathlib.NumberTheory.Ostrowski,NumberTheory,0.2981,0.0,0.2981,-1,,10
fieldext,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4392,0.0,0.4392,0,HIGH,1
fieldext,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4104,0.0,0.4104,-1,,2
fieldext,field,Mathlib.FieldTheory.KummerExtension,FieldTheory,0.3789,0.0,0.3789,-1,,3
fieldext,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3474,0.0,0.3474,-1,,4
fieldext,field,Mathlib.Algebra.Order.Field.Subfield,Algebra,0.3471,0.0,0.3471,-1,,5
fieldext,field,Mathlib.Algebra.Field.Subfield.Defs,Algebra,0.3354,0.0,0.3354,-1,,6
fieldext,field,Mathlib.FieldTheory.Isaacs,FieldTheory,0.3348,0.0,0.3348,-1,,7
fieldext,field,Mathlib.FieldTheory.Minpoly.Field,FieldTheory,0.3347,0.0,0.3347,-1,,8
fieldext,field,Mathlib.Algebra.Field.Subfield.Basic,Algebra,0.3318,0.0,0.3318,-1,,9
fieldext,field,Mathlib.FieldTheory.Fixed,FieldTheory,0.3282,0.0,0.3282,-1,,10
galois,field,Mathlib.FieldTheory.Extension,FieldTheory,0.4636,0.0,0.4636,0,HIGH,1
galois,field,Mathlib.FieldTheory.PolynomialGaloisGroup,FieldTheory,0.4411,0.0,0.4411,-1,,2
galois,field,Mathlib.FieldTheory.Galois.Abelian,FieldTheory,0.4367,0.0,0.4367,-1,,3
galois,field,Mathlib.FieldTheory.Galois.Profinite,FieldTheory,0.4362,0.0,0.4362,-1,,4
galois,field,Mathlib.FieldTheory.Galois.Basic,FieldTheory,0.4305,0.0,0.4305,-1,,5
galois,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4262,0.0,0.4262,-1,,6
galois,field,Mathlib.FieldTheory.Galois.Infinite,FieldTheory,0.4222,0.0,0.4222,-1,,7
galois,field,Mathlib.FieldTheory.Galois.Notation,FieldTheory,0.4205,0.0,0.4205,-1,,8
galois,field,Mathlib.NumberTheory.NumberField.Cyclotomic.Galois,NumberTheory,0.4138,0.0,0.4138,-1,,9
galois,field,Mathlib.FieldTheory.KummerExtension,FieldTheory,0.4065,0.0,0.4065,-1,,10
finfield,field,Mathlib.FieldTheory.Finite.Trace,FieldTheory,0.4095,0.0,0.4095,0,HIGH,1
finfield,field,Mathlib.FieldTheory.Finite.Polynomial,FieldTheory,0.4084,0.0,0.4084,-1,,2
finfield,field,Mathlib.FieldTheory.Finite.Basic,FieldTheory,0.4054,0.0,0.4054,-1,,3
finfield,field,Mathlib.FieldTheory.Finite.Extension,FieldTheory,0.4053,0.0,0.4053,-1,,4
finfield,field,Mathlib.FieldTheory.Finite.Valuation,FieldTheory,0.3974,0.0,0.3974,-1,,5
finfield,field,Mathlib.FieldTheory.Finite.GaloisField,FieldTheory,0.3973,0.0,0.3973,-1,,6
finfield,field,Mathlib.Algebra.Algebra.Field,Algebra,0.3469,0.0,0.3469,-1,,7
finfield,field,Mathlib.Algebra.Field.Shrink,Algebra,0.3408,0.0,0.3408,-1,,8
finfield,field,Mathlib.NumberTheory.NumberField.FinitePlaces,NumberTheory,0.3317,0.0,0.3317,-1,,9
finfield,field,Mathlib.FieldTheory.Cardinality,FieldTheory,0.3304,0.0,0.3304,-1,,10
all_ssreflect,ssreflect,Mathlib.Data.Matrix.Reflection,Data,0.2917,0.0,0.2917,2,MEDIUM,1
all_ssreflect,ssreflect,Mathlib.Data.Fin.Tuple.Reflection,Data,0.2786,0.0,0.2786,-1,,2
all_ssreflect,ssreflect,Mathlib.Data.Bool.AllAny,Data,0.2688,0.0,0.2688,-1,,3
all_ssreflect,ssreflect,Mathlib.Data.List.Intervals,Data,0.2,0.05,0.25,-1,,4
all_ssreflect,ssreflect,Mathlib.Data.Fin.Basic,Data,0.2,0.05,0.25,-1,,5
all_ssreflect,ssreflect,Mathlib.Data.List.Permutation,Data,0.2,0.05,0.25,-1,,6
all_ssreflect,ssreflect,Mathlib.Logic.Pairwise,Logic,0.2,0.05,0.25,-1,,7
all_ssreflect,ssreflect,Mathlib.Data.PSigma.Order,Data,0.2,0.05,0.25,-1,,8
all_ssreflect,ssreflect,Mathlib.Data.Prod.Lex,Data,0.2,0.05,0.25,-1,,9
all_ssreflect,ssreflect,Mathlib.Data.Sigma.Order,Data,0.2,0.05,0.25,-1,,10
all,all,Mathlib.Util.GetAllModules,Util,0.11,0.0,0.11,-1,LOW,1
all,all,Mathlib.Data.Bool.AllAny,Data,0.11,0.0,0.11,-1,,2
all,all,Mathlib.Algebra.Algebra.Hom,Algebra,0.0,0.0,0.0,-1,,3
all,all,Mathlib.Algebra.Algebra.Hom.Rat,Algebra,0.0,0.0,0.0,-1,,4
all,all,Mathlib.Util.Notation3,Util,0.0,0.0,0.0,-1,,5
all,all,Mathlib,Mathlib,0.0,0.0,0.0,-1,,6
all,all,Mathlib.Util.WithWeakNamespace,Util,0.0,0.0,0.0,-1,,7
all,all,Mathlib.Util.WhatsNew,Util,0.0,0.0,0.0,-1,,8
all,all,Mathlib.Util.TransImports,Util,0.0,0.0,0.0,-1,,9
all,all,Mathlib.Util.TermReduce,Util,0.0,0.0,0.0,-1,,10
vcharacter,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3389,0.0,0.3389,1,MEDIUM,1
vcharacter,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2027,0.0507,0.2533,-1,,2
vcharacter,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2005,0.0501,0.2506,-1,,3
vcharacter,character,Mathlib.GroupTheory.IndexNormal,GroupTheory,0.2375,0.0,0.2375,-1,,4
vcharacter,character,Mathlib.GroupTheory.FiniteIndexNormalSubgroup,GroupTheory,0.2247,0.0,0.2247,-1,,5
vcharacter,character,Mathlib.GroupTheory.SpecificGroups.Alternating,GroupTheory,0.2199,0.0,0.2199,-1,,6
vcharacter,character,Mathlib.GroupTheory.SchurZassenhaus,GroupTheory,0.2197,0.0,0.2197,-1,,7
vcharacter,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.2189,0.0,0.2189,-1,,8
vcharacter,character,Mathlib.GroupTheory.Index,GroupTheory,0.2173,0.0,0.2173,-1,,9
vcharacter,character,Mathlib.GroupTheory.IsSubnormal,GroupTheory,0.2169,0.0,0.2169,-1,,10
integral_char,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2721,0.068,0.3401,1,MEDIUM,1
integral_char,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3275,0.0,0.3275,-1,,2
integral_char,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2057,0.0514,0.2571,-1,,3
integral_char,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2369,0.0,0.2369,-1,,4
integral_char,character,Mathlib.GroupTheory.SpecificGroups.Alternating.Centralizer,GroupTheory,0.2284,0.0,0.2284,-1,,5
integral_char,character,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.2278,0.0,0.2278,-1,,6
integral_char,character,Mathlib.GroupTheory.Coset.Card,GroupTheory,0.221,0.0,0.221,-1,,7
integral_char,character,Mathlib.GroupTheory.Subgroup.Simple,GroupTheory,0.22,0.0,0.22,-1,,8
integral_char,character,Mathlib.GroupTheory.Perm.Subgroup,GroupTheory,0.2197,0.0,0.2197,-1,,9
integral_char,character,Mathlib.GroupTheory.GroupExtension.Defs,GroupTheory,0.2175,0.0,0.2175,-1,,10
mxrepresentation,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.3614,0.0,0.3614,0,HIGH-UNCERTAIN,1
mxrepresentation,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.3587,0.0,0.3587,-1,,2
mxrepresentation,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.3457,0.0,0.3457,-1,,3
mxrepresentation,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.3394,0.0,0.3394,-1,,4
mxrepresentation,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.3327,0.0,0.3327,-1,,5
mxrepresentation,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.3293,0.0,0.3293,-1,,6
mxrepresentation,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.3248,0.0,0.3248,-1,,7
mxrepresentation,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.3223,0.0,0.3223,-1,,8
mxrepresentation,character,Mathlib.RepresentationTheory.AlgebraRepresentation.Basic,RepresentationTheory,0.321,0.0,0.321,-1,,9
mxrepresentation,character,Mathlib.RepresentationTheory.Maschke,RepresentationTheory,0.3193,0.0,0.3193,-1,,10
inertia,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2587,0.0647,0.3234,1,MEDIUM,1
inertia,character,Mathlib.GroupTheory.PGroup,GroupTheory,0.3093,0.0,0.3093,-1,,2
inertia,character,Mathlib.GroupTheory.Index,GroupTheory,0.3038,0.0,0.3038,-1,,3
inertia,character,Mathlib.GroupTheory.Sylow,GroupTheory,0.3034,0.0,0.3034,-1,,4
inertia,character,Mathlib.GroupTheory.Commensurable,GroupTheory,0.3025,0.0,0.3025,-1,,5
inertia,character,Mathlib.GroupTheory.Torsion,GroupTheory,0.3023,0.0,0.3023,-1,,6
inertia,character,Mathlib.GroupTheory.Schreier,GroupTheory,0.3007,0.0,0.3007,-1,,7
inertia,character,Mathlib.GroupTheory.Divisible,GroupTheory,0.2989,0.0,0.2989,-1,,8
inertia,character,Mathlib.GroupTheory.Nilpotent,GroupTheory,0.2988,0.0,0.2988,-1,,9
inertia,character,Mathlib.GroupTheory.Rank,GroupTheory,0.2981,0.0,0.2981,-1,,10
character,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.5211,0.0,0.5211,0,HIGH,1
character,character,Mathlib.RepresentationTheory.Irreducible,RepresentationTheory,0.3388,0.0,0.3388,-1,,2
character,character,Mathlib.RepresentationTheory.Induced,RepresentationTheory,0.3355,0.0,0.3355,-1,,3
character,character,Mathlib.RepresentationTheory.Coinduced,RepresentationTheory,0.331,0.0,0.331,-1,,4
character,character,Mathlib.RepresentationTheory.Rep,RepresentationTheory,0.3294,0.0,0.3294,-1,,5
character,character,Mathlib.RepresentationTheory.Submodule,RepresentationTheory,0.3263,0.0,0.3263,-1,,6
character,character,Mathlib.RepresentationTheory.Subrepresentation,RepresentationTheory,0.3257,0.0,0.3257,-1,,7
character,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.3256,0.0,0.3256,-1,,8
character,character,Mathlib.RepresentationTheory.Coinvariants,RepresentationTheory,0.325,0.0,0.325,-1,,9
character,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.3233,0.0,0.3233,-1,,10
classfun,character,Mathlib.GroupTheory.ClassEquation,GroupTheory,0.2832,0.0,0.2832,3,MEDIUM-LOW,1
classfun,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.2111,0.0528,0.2639,-1,,2
classfun,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2062,0.0516,0.2578,-1,,3
classfun,character,Mathlib.GroupTheory.Perm.Centralizer,GroupTheory,0.2173,0.0,0.2173,-1,,4
classfun,character,Mathlib.GroupTheory.CosetCover,GroupTheory,0.2156,0.0,0.2156,-1,,5
classfun,character,Mathlib.GroupTheory.GroupAction.ConjAct,GroupTheory,0.2152,0.0,0.2152,-1,,6
classfun,character,Mathlib.GroupTheory.SpecificGroups.KleinFour,GroupTheory,0.2133,0.0,0.2133,-1,,7
classfun,character,Mathlib.GroupTheory.Coxeter.Inversion,GroupTheory,0.2131,0.0,0.2131,-1,,8
classfun,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.2128,0.0,0.2128,-1,,9
classfun,character,Mathlib.GroupTheory.GroupAction.MultipleTransitivity,GroupTheory,0.2118,0.0,0.2118,-1,,10
mxabelem,character,Mathlib.GroupTheory.Coxeter.Matrix,GroupTheory,0.2885,0.0,0.2885,2,MEDIUM,1
mxabelem,character,Mathlib.GroupTheory.FreeAbelianGroup,GroupTheory,0.2828,0.0,0.2828,-1,,2
mxabelem,character,Mathlib.RepresentationTheory.FinGroupCharZero,RepresentationTheory,0.223,0.0558,0.2788,-1,,3
mxabelem,character,Mathlib.RepresentationTheory.Invariants,RepresentationTheory,0.2226,0.0557,0.2783,-1,,4
mxabelem,character,Mathlib.GroupTheory.FiniteAbelian.Basic,GroupTheory,0.2736,0.0,0.2736,-1,,5
mxabelem,character,Mathlib.GroupTheory.FiniteAbelian.Duality,GroupTheory,0.2734,0.0,0.2734,-1,,6
mxabelem,character,Mathlib.RepresentationTheory.AlgebraRepresentation.Basic,RepresentationTheory,0.2385,0.0,0.2385,-1,,7
mxabelem,character,Mathlib.RepresentationTheory.Semisimple,RepresentationTheory,0.2352,0.0,0.2352,-1,,8
mxabelem,character,Mathlib.RepresentationTheory.Basic,RepresentationTheory,0.2346,0.0,0.2346,-1,,9
mxabelem,character,Mathlib.GroupTheory.GroupAction.Primitive,GroupTheory,0.2337,0.0,0.2337,-1,,10
all_character,character,Mathlib.RepresentationTheory.Character,RepresentationTheory,0.4889,0.0,0.4889,0,HIGH,1
